2025-01-22 21:00:00  0.9800  0.9800  0.9800  0.9800         0.0  1737583199999                  0                 0                           0                            0      0
2025-01-22 22:00:00  0.9800  0.9800  0.9800  0.9800         0.0  1737586799999                  0                 0                           0                            0      0
2025-01-22 23:00:00  0.9800  0.9800  0.9800  0.9800     68794.0  1737590399999        67418.12000                 3                       68794                  67418.12000      0
2025-01-23 00:00:00  0.9800  0.9800  0.9800  0.9800       123.0  1737593999999          120.54000                 2                         123                    120.54000      0
2025-01-23 01:00:00  0.9769  0.9800  0.9769  0.9800       367.0  1737597599999          359.45230                 8                         300                    294.00000      0
2025-01-23 02:00:00  0.9732  1.0900  0.7800  1.0656  77706401.0  1737601199999     74671787.46210                67                    41446483               43011630.24160      0
2025-01-23 03:00:00  1.0656  1.1000  1.0656  1.0672      4796.0  1737604799999         5115.13600                 9                        2187                   2330.81120      0
2025-01-23 04:00:00  1.0672  1.0672  1.0672  1.0672     10409.0  1737608399999        11108.48480                 3                           0                            0      0
2025-01-23 05:00:00  1.0672  1.0672  1.0672  1.0672       157.0  1737611999999          167.55040                 2                           0                            0      0
2025-01-23 06:00:00  1.0672  1.0672  1.0672  1.0672      2342.0  1737615599999         2499.38240                 2                         416                    443.95520      0
2025-01-23 07:00:00  0.9562  0.9562  0.9163  0.9163       147.0  1737619199999          139.23660                 4                           0                            0      0
2025-01-23 08:00:00  0.9163  0.9163  0.8913  0.8913       260.0  1737622799999          234.58800                 2                           0                            0      0, 'BNBUSDT':                         open     high     low    close  volume     close_time quote_asset_volume  number_of_trades taker_buy_base_asset_volume taker_buy_quote_asset_volume ignore
timestamp                                                                                                                                                                         
2025-01-22 09:00:00  625.000  682.339  625.00  625.000    8.39  1737539999999         5268.40577                 4                        0.43                    293.40577      0
2025-01-22 10:00:00  625.000  682.339  625.00  682.339   10.12  1737543599999         6890.93593                29                        9.87                   6734.68593      0
2025-01-22 11:00:00  682.339  700.190  625.00  700.190   98.66  1737547199999        67323.07070                64                       98.53                  67241.82070      0
2025-01-22 12:00:00  700.090  700.820  698.78  699.990    4.60  1737550799999         3219.26270                28                        3.18                   2225.13490      0
2025-01-22 13:00:00  699.500  699.500  690.00  698.720    3.43  1737554399999         2397.23700                14                        3.43                   2397.23700      0
2025-01-22 14:00:00  696.010  696.680  693.61  693.610    4.06  1737557999999         2823.87010                13                           0                            0      0
2025-01-22 15:00:00  695.790  696.480  693.61  694.520   23.20  1737561599999        16109.47460                10                        0.01                      6.94520      0
2025-01-22 16:00:00  694.520  694.520  690.98  693.820    3.28  1737565199999         2273.02900                22                        2.85                   1974.38540      0
2025-01-22 17:00:00  693.820  700.000  693.82  694.570    2.78  1737568799999         1932.43620                25                        2.10                   1459.17420      0
2025-01-22 18:00:00  694.570  697.150  670.00  696.840    2.27  1737572399999         1577.82570                27                        1.21                    841.29230      0
2025-01-22 19:00:00  696.840  696.840  696.84  696.840    0.44  1737575999999          306.60960                 5                        0.42                    292.67280      0
2025-01-22 20:00:00  696.840  700.000  695.00  695.000  109.48  1737579599999        76366.94620                22                       55.00                  38500.00000      0
2025-01-22 21:00:00  695.800  696.530  695.00  696.530    2.69  1737583199999         1870.09020                10                        0.55                    382.79020      0
2025-01-22 22:00:00  698.690  699.180  666.00  697.020   46.03  1737586799999        31990.60120                13                           0                            0      0
2025-01-22 23:00:00  699.180  699.180  695.70  695.700    0.84  1737590399999          586.13630                 7                        0.50                    349.59000      0
2025-01-23 00:00:00  695.700  695.700  695.70  695.700    0.00  1737593999999                  0                 0                           0                            0      0
